le_id,sub_prof_id,client_id,account_number,lend_type,lend_type_description,account_type,product,product_type,dr_cr_indicator,portfolio_id,purpose_code,outstanding_amount,sanctioned_amount,interest_rate_pct,account_open_date,maturity_date,mth_end,src,cty
LE001,SP001,C100189,OC612662437,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SA,COMMERCIAL PROPERTY LOAN - SME,844413,1014492,2.43,2020-07-22,2029-06-30,2024-12-31,ACB,SG
LE001,SP001,C100457,DB453932473,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,LEFS-COMMERCIAL MACHINERY LOAN (HP),294519,312752,1.09,2020-10-29,2029-07-03,2024-12-31,ACB,SG
LE001,SP001,C100063,SC599714064,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SI,LEFS-COMMERCIAL MACHINERY LOAN (HP),30644,41459,7.25,2019-03-23,2030-05-05,2024-12-31,ACB,SG
LE001,SP001,C100706,SC785811060,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,COMMERCIAL MACHINERY LOAN (HP),96497,116742,2.82,2023-05-12,2032-03-20,2024-12-31,ACB,SG
LE001,SP001,C100156,UB902874167,801,801 Provisions,Loan,TERM,L,DR,SI,COF MORTGAGE LOAN,606685,819401,2.88,2018-10-31,2029-04-21,2024-12-31,ACB,SG
LE001,SP001,C100780,OC830511568,600,600 SCB Direct,Loan,TERM,L,DR,SC,COMMODITY MURABAHA-CLASSIC,45232,61106,4.86,2018-07-14,2028-02-11,2024-12-31,ACB,SG
LE001,SP001,C100063,OC714933740,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SC,HOUSING LOAN - COMMERCIAL,28184,31255,7.64,2019-01-09,2031-10-23,2024-12-31,ACB,SG
LE001,SP001,C100119,OC869784803,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,COF MORTGAGE LOAN,94379,101913,7.08,2024-03-27,2031-12-10,2024-12-31,ACB,SG
LE001,SP001,C100135,UB590483627,600,600 SCB Direct,Loan,TERM,L,DR,SC,IJARAH,430121,432784,6.6,2024-08-12,2031-04-18,2024-12-31,ACB,SG
LE001,SP001,C100260,SC900801470,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,STRUCTURED TRADE FINANCE,113140,114428,2.88,2020-12-29,2027-07-28,2024-12-31,ACB,SG
LE001,SP001,C100554,SC174108740,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,STRUCTURED TRADE FINANCE,1404566,1593411,2.81,2022-11-03,2028-05-16,2024-12-31,ACB,SG
LE001,SP001,C100784,UB502074351,801,801 Provisions,Loan,TERM,L,DR,SI,STRUCTURED TRADE FINANCE,193081,200185,7.89,2023-12-17,2028-05-06,2024-12-31,ACB,SG
LE001,SP001,C100669,DB227381397,600,600 SCB Direct,Loan,TERM,L,DR,SJ,IJARAH,44871,45775,2.91,2022-05-12,2026-11-23,2024-12-31,ACB,SG
LE001,SP001,C100774,SC420364823,801,801 Provisions,Loan,TERM,L,DR,SI,HOUSING LOAN - COMMERCIAL,197964,236700,2.92,2022-04-14,2029-08-18,2024-12-31,ACB,SG
LE001,SP001,C100471,DB266560311,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SA,OTHER LOAN PURPOSES,1209326,1382886,6.81,2017-06-15,2031-07-23,2024-12-31,ACB,SG
LE001,SP001,C100629,SC358413465,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,HOUSING LOAN - RESIDENTIAL,210245,251566,5.2,2024-06-25,2031-11-11,2024-12-31,ACB,SG
LE001,SP001,C100612,SC362781292,600,600 SCB Direct,Loan,TERM,L,DR,SI,COMMERCIAL MACHINERY LOAN (HP),59649,65736,7.4,2018-10-22,2029-04-16,2024-12-31,ACB,SG
LE001,SP001,C100772,SC250469429,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SC,HOUSING LOAN - RESIDENTIAL,25825,32434,4.63,2018-02-25,2030-06-14,2024-12-31,ACB,SG
LE001,SP001,C100242,DB253824712,600,600 SCB Direct,Loan,TERM,L,DR,SC,COMMERCIAL PROPERTY LOAN - SME,114919,119482,5.22,2024-03-05,2028-10-26,2024-12-31,ACB,SG
LE001,SP001,C100641,UB696840109,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,LEFS-COMMERCIAL MACHINERY LOAN (HP),88298,113139,3.02,2017-05-01,2031-02-17,2024-12-31,ACB,SG
LE001,SP001,C100804,DB847655456,801,801 Provisions,Loan,TERM,L,DR,SJ,COMMERCIAL PROPERTY LOAN - SME,622383,732392,3.08,2020-08-21,2028-12-01,2024-12-31,ACB,SG
LE001,SP001,C100772,UB358737619,600,600 SCB Direct,Loan,REVOLVING,L,DR,SJ,COF MORTGAGE LOAN,62981,96139,5.65,2019-09-01,2027-07-03,2024-12-31,ACB,SG
LE001,SP001,C100575,UB547221915,600,600 SCB Direct,Loan,TERM,L,DR,SJ,COMMERCIAL PROPERTY LOAN - SME,179032,185442,2.5,2022-07-31,2030-07-23,2024-12-31,ACB,SG
LE001,SP001,C100662,SC582954920,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,OTHER LOAN PURPOSES,91524,93757,4.47,2021-11-06,2031-01-31,2024-12-31,ACB,SG
LE001,SP001,C100689,SC178151583,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,COMMERCIAL MACHINERY LOAN (HP),30044,35975,6.4,2021-02-15,2030-04-03,2024-12-31,ACB,SG
LE001,SP001,C100979,SC327426863,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,COMMERCIAL MACHINERY LOAN (HP),157158,212817,5.82,2017-01-21,2029-02-23,2024-12-31,ACB,SG
LE001,SP001,C100406,OC692790631,801,801 Provisions,Loan,REVOLVING,L,DR,SI,TEMPORARY BRIDGING LOAN,34270,37014,6.73,2018-11-16,2030-11-19,2024-12-31,ACB,SG
LE001,SP001,C100315,DB486165467,801,801 Provisions,Loan,TERM,L,DR,SA,COF MORTGAGE LOAN,306326,365909,2.91,2016-10-03,2032-02-14,2024-12-31,ACB,SG
LE001,SP001,C100779,DB318106480,801,801 Provisions,Loan,REVOLVING,L,DR,SI,OTHER LOAN PURPOSES,27920,34308,1.64,2018-07-20,2029-05-03,2024-12-31,ACB,SG
LE001,SP001,C100759,OC117415986,801,801 Provisions,Loan,TERM,L,DR,SC,WORKING CAPITAL,151080,169834,2.3,2022-08-29,2030-07-22,2024-12-31,ACB,SG
LE001,SP001,C100235,UB711806831,600,600 SCB Direct,Loan,TERM,L,DR,SC,COMMERCIAL PROPERTY LOAN - SME,471921,483209,6.13,2016-04-19,2032-05-02,2024-12-31,ACB,SG
LE001,SP001,C100989,UB594811370,600,600 SCB Direct,Loan,REVOLVING,L,DR,SJ,WORKING CAPITAL,284870,346446,5.85,2016-10-12,2032-05-01,2024-12-31,ACB,SG
LE001,SP001,C100188,SC662581035,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,COF MORTGAGE LOAN,103389,116476,4.43,2024-10-14,2031-06-25,2024-12-31,ACB,SG
LE001,SP001,C100140,OC172980019,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,ACQUISITION FINANCING,250100,260488,2.26,2019-09-30,2031-01-15,2024-12-31,ACB,SG
LE001,SP001,C100061,UB807901168,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,ACQUISITION FINANCING,368975,378852,1.24,2018-09-03,2031-06-20,2024-12-31,ACB,SG
LE001,SP001,C100012,SC668457864,801,801 Provisions,Loan,REVOLVING,L,DR,SA,ACQUISITION FINANCING,55212,66841,7.47,2017-01-12,2031-09-07,2024-12-31,ACB,SG
LE001,SP001,C100825,OC214908010,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SJ,COMMERCIAL MACHINERY LOAN (HP),503364,511459,6.91,2017-11-28,2032-10-04,2024-12-31,ACB,SG
LE001,SP001,C100258,DB387037751,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,STRUCTURED TRADE FINANCE,415934,458862,1.26,2019-09-17,2029-08-01,2024-12-31,ACB,SG
LE001,SP001,C100713,OC422095317,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,STRUCTURED TRADE FINANCE,39928,43929,1.84,2020-08-09,2031-01-31,2024-12-31,ACB,SG
LE001,SP001,C100565,UB160252954,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SA,TEMPORARY BRIDGING LOAN,203238,222697,3.38,2019-12-29,2030-07-27,2024-12-31,ACB,SG
LE001,SP001,C100579,SC667106600,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SJ,HOUSING LOAN - COMMERCIAL,125363,128747,3.21,2017-02-04,2032-03-09,2024-12-31,ACB,SG
LE001,SP001,C100277,SC179830621,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,HOUSING LOAN - COMMERCIAL,691748,718941,3.23,2021-05-01,2027-01-12,2024-12-31,ACB,SG
LE001,SP001,C100984,OC730325223,600,600 SCB Direct,Loan,TERM,L,DR,SA,COMMERCIAL PROPERTY LOAN - SME,387613,409554,5.31,2023-01-14,2029-07-20,2024-12-31,ACB,SG
LE001,SP001,C100580,UB826960759,801,801 Provisions,Loan,TERM,L,DR,SJ,COF MORTGAGE LOAN,176713,214369,7.57,2017-02-16,2027-09-26,2024-12-31,ACB,SG
LE001,SP001,C100512,DB157656107,600,600 SCB Direct,Loan,TERM,L,DR,SJ,HOUSING LOAN - COMMERCIAL,553031,628622,3.81,2024-01-03,2030-09-04,2024-12-31,ACB,SG
LE001,SP001,C100619,UB930598266,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,COF MORTGAGE LOAN,1621558,1739230,7.12,2019-10-22,2032-05-10,2024-12-31,ACB,SG
LE001,SP001,C100233,DB693819730,801,801 Provisions,Loan,TERM,L,DR,SJ,LEFS-COMMERCIAL MACHINERY LOAN (HP),30278,40927,6.16,2018-04-16,2031-02-12,2024-12-31,ACB,SG
LE001,SP001,C100087,DB956905222,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,COMMERCIAL PROPERTY LOAN - SME,106917,112942,3.48,2023-02-17,2031-02-12,2024-12-31,ACB,SG
LE001,SP001,C100728,OC894198823,801,801 Provisions,Loan,REVOLVING,L,DR,SC,COMMODITY MURABAHA-CLASSIC,59509,72016,2.64,2023-11-01,2026-11-30,2024-12-31,ACB,SG
LE001,SP001,C100965,DB577531502,801,801 Provisions,Loan,REVOLVING,L,DR,SA,WORKING CAPITAL,157206,164569,3.69,2023-11-18,2028-12-15,2024-12-31,ACB,SG
LE001,SP001,C100441,UB698058121,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,COMMODITY MURABAHA-CLASSIC,55794,63411,7.65,2020-11-21,2027-11-25,2024-12-31,ACB,SG
LE001,SP001,C100611,DB513646070,600,600 SCB Direct,Loan,REVOLVING,L,DR,SI,STRUCTURED TRADE FINANCE,435531,454170,7.61,2016-02-14,2027-10-21,2024-12-31,ACB,SG
LE001,SP001,C100742,OC714137833,600,600 SCB Direct,Loan,TERM,L,DR,SJ,WORKING CAPITAL,1639206,1856858,2.17,2021-11-04,2030-03-26,2024-12-31,ACB,SG
LE001,SP001,C100274,UB256696327,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,COMMERCIAL PROPERTY LOAN - SME,192230,211162,5.25,2020-02-20,2030-03-20,2024-12-31,ACB,SG
LE001,SP001,C100495,SC487754927,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SI,HOUSING LOAN - RESIDENTIAL,33861,34361,2.24,2017-12-11,2029-01-17,2024-12-31,ACB,SG
LE001,SP001,C100468,SC245480775,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,INDUSTRIAL PROPERTY LOAN - SME,87278,96974,6.46,2017-11-26,2031-02-12,2024-12-31,ACB,SG
LE001,SP001,C100823,DB572685761,801,801 Provisions,Loan,TERM,L,DR,SJ,COMMERCIAL PROPERTY LOAN - SME,99114,102446,7.78,2021-04-06,2029-02-08,2024-12-31,ACB,SG
LE001,SP001,C100490,DB290736564,801,801 Provisions,Loan,REVOLVING,L,DR,SC,IJARAH,673675,750574,5.87,2017-01-24,2032-05-12,2024-12-31,ACB,SG
LE001,SP001,C100990,OC449917685,801,801 Provisions,Loan,REVOLVING,L,DR,SI,INDUSTRIAL PROPERTY LOAN - SME,229490,246773,2.57,2023-08-01,2029-02-04,2024-12-31,ACB,SG
LE001,SP001,C100606,OC831983367,600,600 SCB Direct,Loan,TERM,L,DR,SJ,TEMPORARY BRIDGING LOAN,199371,259810,5.15,2015-11-30,2030-02-14,2024-12-31,ACB,SG
LE001,SP001,C100851,SC979357576,801,801 Provisions,Loan,TERM,L,DR,SJ,LEFS-COMMERCIAL MACHINERY LOAN (HP),70255,72569,7.14,2021-06-18,2029-07-27,2024-12-31,ACB,SG
LE001,SP001,C100258,OC867979226,801,801 Provisions,Loan,TERM,L,DR,SA,TEMPORARY BRIDGING LOAN,88186,95023,7.22,2018-02-25,2032-03-24,2024-12-31,ACB,SG
LE001,SP001,C100596,UB673772626,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,IJARAH,280267,341007,4.86,2018-11-02,2027-10-23,2024-12-31,ACB,SG
LE001,SP001,C100111,OC806094391,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SA,HOUSING LOAN - RESIDENTIAL,136359,158130,3.61,2017-08-16,2031-05-03,2024-12-31,ACB,SG
LE001,SP001,C100990,DB954946593,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,COMMODITY MURABAHA-CLASSIC,393997,468910,4.47,2021-12-16,2029-05-06,2024-12-31,ACB,SG
LE001,SP001,C100522,OC578651079,801,801 Provisions,Loan,TERM,L,DR,SI,COF MORTGAGE LOAN,96992,101333,6.96,2017-03-28,2032-06-19,2024-12-31,ACB,SG
LE001,SP001,C100154,DB126373949,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,STRUCTURED TRADE FINANCE,5009,5880,5.15,2023-11-24,2028-02-27,2024-12-31,ACB,SG
LE001,SP001,C100851,OC474015041,801,801 Provisions,Loan,REVOLVING,L,DR,SI,COF MORTGAGE LOAN,99763,120596,5.75,2022-07-16,2032-09-12,2024-12-31,ACB,SG
LE001,SP001,C100494,DB611275626,600,600 SCB Direct,Loan,TERM,L,DR,SI,INDUSTRIAL PROPERTY LOAN - SME,31590,34512,7.15,2024-02-08,2030-03-22,2024-12-31,ACB,SG
LE001,SP001,C100045,SC124250578,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,IJARAH,293800,358947,6.95,2022-02-14,2032-08-22,2024-12-31,ACB,SG
LE001,SP001,C100178,OC455397438,801,801 Provisions,Loan,TERM,L,DR,SJ,COF MORTGAGE LOAN,244169,279085,6.86,2020-04-25,2028-12-03,2024-12-31,ACB,SG
LE001,SP001,C100190,UB524753348,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,HOUSING LOAN - RESIDENTIAL,472916,583511,5.33,2020-01-16,2031-03-20,2024-12-31,ACB,SG
LE001,SP001,C100004,OC320959407,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,COF MORTGAGE LOAN,85034,93206,7.17,2018-11-02,2028-12-13,2024-12-31,ACB,SG
LE001,SP001,C100374,DB311606895,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,LEFS-COMMERCIAL MACHINERY LOAN (HP),137706,141746,3.35,2019-05-16,2032-10-09,2024-12-31,ACB,SG
LE001,SP001,C100989,DB740992546,801,801 Provisions,Loan,TERM,L,DR,SA,INDUSTRIAL PROPERTY LOAN - SME,81671,89755,6.73,2020-11-29,2031-12-28,2024-12-31,ACB,SG
LE001,SP001,C100632,OC973744799,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,INDUSTRIAL PROPERTY LOAN - SME,167501,210329,1.04,2023-07-16,2029-07-13,2024-12-31,ACB,SG
LE001,SP001,C100312,SC296542559,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SI,STRUCTURED TRADE FINANCE,368705,478534,7.87,2018-03-04,2028-05-26,2024-12-31,ACB,SG
LE001,SP001,C100588,UB554234434,600,600 SCB Direct,Loan,TERM,L,DR,SJ,ACQUISITION FINANCING,41778,48013,5.44,2022-12-27,2032-05-06,2024-12-31,ACB,SG
LE001,SP001,C100295,OC300895568,801,801 Provisions,Loan,TERM,L,DR,SA,HOUSING LOAN - COMMERCIAL,725875,756888,1.75,2020-10-31,2026-12-18,2024-12-31,ACB,SG
LE001,SP001,C100496,OC309517616,801,801 Provisions,Loan,TERM,L,DR,SI,LEFS-COMMERCIAL MACHINERY LOAN (HP),208852,274742,7.74,2019-05-06,2031-07-08,2024-12-31,ACB,SG
LE001,SP001,C100727,UB624737111,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,COF MORTGAGE LOAN,545240,702432,7.52,2016-04-28,2029-04-30,2024-12-31,ACB,SG
LE001,SP001,C100299,SC395121074,600,600 SCB Direct,Loan,REVOLVING,L,DR,SJ,COF MORTGAGE LOAN,104147,108189,3.11,2019-09-24,2032-05-29,2024-12-31,ACB,SG
LE001,SP001,C100562,SC714947037,600,600 SCB Direct,Loan,REVOLVING,L,DR,SC,ACQUISITION FINANCING,113214,117168,5.08,2016-05-16,2027-04-28,2024-12-31,ACB,SG
LE001,SP001,C100778,UB686642360,600,600 SCB Direct,Loan,TERM,L,DR,SA,IJARAH,537694,701495,1.32,2017-07-12,2029-08-18,2024-12-31,ACB,SG
LE001,SP001,C100304,SC582896428,801,801 Provisions,Loan,REVOLVING,L,DR,SA,TEMPORARY BRIDGING LOAN,234943,259649,1.17,2023-07-18,2029-07-06,2024-12-31,ACB,SG
LE001,SP001,C100214,DB863166250,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SJ,COF MORTGAGE LOAN,778811,789052,5.78,2022-07-17,2029-03-05,2024-12-31,ACB,SG
LE001,SP001,C100824,SC712112671,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,INDUSTRIAL PROPERTY LOAN - SME,29703,32117,7.98,2016-12-18,2030-02-19,2024-12-31,ACB,SG
LE001,SP001,C100296,DB652348887,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,OTHER LOAN PURPOSES,38253,55075,2.15,2021-10-01,2028-04-11,2024-12-31,ACB,SG
LE001,SP001,C100718,OC368088898,600,600 SCB Direct,Loan,REVOLVING,L,DR,SJ,COF MORTGAGE LOAN,311338,372815,2.55,2017-04-11,2031-04-05,2024-12-31,ACB,SG
LE001,SP001,C100501,OC720005941,801,801 Provisions,Loan,TERM,L,DR,SI,TEMPORARY BRIDGING LOAN,207689,231119,5.58,2024-01-05,2027-11-25,2024-12-31,ACB,SG
LE001,SP001,C100412,DB845932321,801,801 Provisions,Loan,TERM,L,DR,SI,INDUSTRIAL PROPERTY LOAN - SME,130299,160188,7.61,2018-05-02,2026-11-19,2024-12-31,ACB,SG
LE001,SP001,C100889,SC884832186,801,801 Provisions,Loan,REVOLVING,L,DR,SA,COF MORTGAGE LOAN,1031615,1252398,3.78,2018-11-12,2031-04-26,2024-12-31,ACB,SG
LE001,SP001,C100223,UB985673417,600,600 SCB Direct,Loan,TERM,L,DR,SC,INDUSTRIAL PROPERTY LOAN - SME,399467,415970,2.61,2021-09-05,2030-08-23,2024-12-31,ACB,SG
LE001,SP001,C100560,OC707890457,801,801 Provisions,Loan,REVOLVING,L,DR,SA,OTHER LOAN PURPOSES,46558,60001,7.05,2023-09-29,2032-01-04,2024-12-31,ACB,SG
LE001,SP001,C100016,SC269633510,801,801 Provisions,Loan,TERM,L,DR,SA,STRUCTURED TRADE FINANCE,269817,271377,2.3,2022-08-04,2028-05-02,2024-12-31,ACB,SG
LE001,SP001,C100903,DB270700744,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,COMMERCIAL PROPERTY LOAN - SME,229285,250230,6.4,2023-12-08,2031-01-10,2024-12-31,ACB,SG
LE001,SP001,C100680,OC155606161,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,STRUCTURED TRADE FINANCE,257797,289120,5.38,2017-07-05,2027-11-17,2024-12-31,ACB,SG
LE001,SP001,C100720,SC101166414,600,600 SCB Direct,Loan,TERM,L,DR,SA,WORKING CAPITAL,198098,226188,6.58,2018-03-15,2029-05-23,2024-12-31,ACB,SG
LE001,SP001,C100531,UB109971784,600,600 SCB Direct,Loan,REVOLVING,L,DR,SA,HOUSING LOAN - COMMERCIAL,58062,58639,1.88,2020-02-15,2028-05-03,2024-12-31,ACB,SG
LE001,SP001,C100489,SC345829826,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,COMMODITY MURABAHA-CLASSIC,82752,112558,2.4,2021-05-06,2030-12-23,2024-12-31,ACB,SG
LE001,SP001,C100902,DB247241457,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SJ,COMMODITY MURABAHA-CLASSIC,77587,77808,5.07,2018-11-29,2026-12-13,2024-12-31,ACB,SG
LE001,SP001,C100624,OC572553155,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SJ,STRUCTURED TRADE FINANCE,377242,426481,3.17,2017-12-13,2031-10-26,2024-12-31,ACB,SG
LE001,SP001,C100880,OC193080561,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SA,HOUSING LOAN - RESIDENTIAL,123389,124015,1.51,2016-09-02,2031-02-28,2024-12-31,ACB,SG
LE001,SP001,C100359,UB437695739,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SC,LEFS-COMMERCIAL MACHINERY LOAN (HP),103537,153729,5.2,2023-11-30,2029-08-21,2024-12-31,ACB,SG
LE001,SP001,C100566,DB936412291,600,600 SCB Direct,Loan,REVOLVING,L,DR,SJ,ACQUISITION FINANCING,452942,552012,7.02,2018-01-20,2032-07-27,2024-12-31,ACB,SG
LE001,SP001,C100193,UB417335858,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,STRUCTURED TRADE FINANCE,61884,62474,2.69,2023-08-06,2029-07-23,2024-12-31,ACB,SG
LE001,SP001,C100511,SC667243311,600,600 SCB Direct,Loan,REVOLVING,L,DR,SC,WORKING CAPITAL,1797713,1805839,5.92,2020-07-09,2031-07-29,2024-12-31,ACB,SG
LE001,SP001,C100374,OC918970742,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,HOUSING LOAN - RESIDENTIAL,130487,131188,3.29,2024-02-07,2027-01-04,2024-12-31,ACB,SG
LE001,SP001,C100268,OC142763764,600,600 SCB Direct,Loan,TERM,L,DR,SC,LEFS-COMMERCIAL MACHINERY LOAN (HP),67756,68266,3.45,2016-11-13,2032-06-22,2024-12-31,ACB,SG
LE001,SP001,C100785,UB554810443,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,COMMERCIAL PROPERTY LOAN - SME,59777,63137,4.97,2023-12-03,2030-05-01,2024-12-31,ACB,SG
LE001,SP001,C100080,OC967647911,600,600 SCB Direct,Loan,REVOLVING,L,DR,SI,HOUSING LOAN - RESIDENTIAL,437522,492064,2.4,2017-09-29,2027-08-06,2024-12-31,ACB,SG
LE001,SP001,C100317,UB883786839,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,COMMODITY MURABAHA-CLASSIC,659577,781550,1.22,2019-12-27,2028-02-27,2024-12-31,ACB,SG
LE001,SP001,C100464,SC432097676,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,IJARAH,996475,1067807,7.1,2023-04-27,2026-12-25,2024-12-31,ACB,SG
LE001,SP001,C100167,UB472271797,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SC,WORKING CAPITAL,398392,449001,3.38,2016-06-13,2029-11-13,2024-12-31,ACB,SG
LE001,SP001,C100750,SC928316966,600,600 SCB Direct,Loan,REVOLVING,L,DR,SI,COMMERCIAL PROPERTY LOAN - SME,182505,217186,6.72,2018-12-26,2027-07-28,2024-12-31,ACB,SG
LE001,SP001,C100269,SC632734398,801,801 Provisions,Loan,REVOLVING,L,DR,SA,TEMPORARY BRIDGING LOAN,1296606,1475327,4.68,2018-07-03,2028-09-22,2024-12-31,ACB,SG
LE001,SP001,C100376,OC373928805,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,IJARAH,112474,117075,1.42,2019-02-25,2026-11-19,2024-12-31,ACB,SG
LE001,SP001,C100045,SC362585121,600,600 SCB Direct,Loan,TERM,L,DR,SC,STRUCTURED TRADE FINANCE,84845,93056,7.1,2023-03-06,2028-11-11,2024-12-31,ACB,SG
LE001,SP001,C100953,SC693634042,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SC,COMMERCIAL MACHINERY LOAN (HP),58013,64154,6.53,2020-03-11,2030-06-11,2024-12-31,ACB,SG
LE001,SP001,C100277,SC713682070,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,WORKING CAPITAL,158838,226892,4.89,2022-05-10,2032-08-21,2024-12-31,ACB,SG
LE001,SP001,C100047,UB174009197,801,801 Provisions,Loan,REVOLVING,L,DR,SC,INDUSTRIAL PROPERTY LOAN - SME,64009,73652,7.97,2023-11-22,2031-12-23,2024-12-31,ACB,SG
LE001,SP001,C100008,DB315469014,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,TEMPORARY BRIDGING LOAN,169059,173117,2.4,2020-09-23,2032-05-21,2024-12-31,ACB,SG
LE001,SP001,C100791,OC886476517,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SA,STRUCTURED TRADE FINANCE,98493,102661,1.21,2024-08-04,2029-06-20,2024-12-31,ACB,SG
LE001,SP001,C100554,DB782837348,600,600 SCB Direct,Loan,REVOLVING,L,DR,SA,COF MORTGAGE LOAN,125821,167809,7.08,2017-06-27,2031-01-28,2024-12-31,ACB,SG
LE001,SP001,C100869,DB211614410,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,TEMPORARY BRIDGING LOAN,413692,485935,3.98,2024-03-09,2028-06-14,2024-12-31,ACB,SG
LE001,SP001,C100728,DB199886596,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,IJARAH,47773,61764,7.91,2020-09-06,2031-12-30,2024-12-31,ACB,SG
LE001,SP001,C100997,SC723597716,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,COMMODITY MURABAHA-CLASSIC,34138,47805,6.08,2018-03-22,2027-07-22,2024-12-31,ACB,SG
LE001,SP001,C100445,OC354231714,801,801 Provisions,Loan,REVOLVING,L,DR,SC,COF MORTGAGE LOAN,478628,482314,7.3,2020-06-14,2030-07-07,2024-12-31,ACB,SG
LE001,SP001,C100325,UB392010397,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,WORKING CAPITAL,31794,35436,5.15,2016-02-11,2028-01-29,2024-12-31,ACB,SG
