le_id,sub_prof_id,client_id,account_id,account_type,product,product_type,product_code,currency,opening_balance,closing_balance,avg_balance,net_flow,transaction_count,interest_amount,interest_rate_pct,status_code,account_open_date,account_close_date,mth_end,src,cty
LE001,SP001,C100597,AC100265,ACCOUNT,FLEXI TIME DEPOSIT,DEPOSIT,566,USD,243788.24,296414.69,270101.46,-28643.6,1,2833.22,2.48,Active,2018-06-11,,2024-12-30,EBBS,SG
LE001,SP001,C100688,AC100266,ACCOUNT,CASH IN TRANSIT,C,105,INR,476094.72,348176.3,412135.51,-36575.67,2,1546.39,0.546,Active,2022-10-24,,2024-12-30,EBBS,SG
LE001,SP001,C100744,AC100267,ACCOUNT,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,USD,471749.31,414309.61,443029.46,33315.63,5,1425.18,0.236,Active,2019-06-24,,2024-12-30,EBBS,SG
LE001,SP001,C100199,AC100268,ACCOUNT,ESCROW FCY,C,420,AED,513356.2,500779.26,507067.73,-29875.51,5,3344.74,1.938,Active,2019-08-12,,2024-12-30,EBBS,SG
LE001,SP001,C100286,AC100269,DEAL,BONUS SAVER,S,272,JPY,367359.29,437439.22,402399.26,32522.5,5,2506.16,1.872,Dormant,2019-07-11,24-03-2023,2024-12-30,EBBS,SG
LE001,SP001,C100374,AC100270,DEAL,BUSINESS OVERDRAFT,C,572,EUR,442689.22,433529.39,438109.3,26725.28,8,2275.31,0.211,Active,2017-10-11,,2024-12-30,EBBS,SG
LE001,SP001,C100341,AC100271,ACCOUNT,DEMAND DRAFT,C,170,AUD,319646.66,258536.07,289091.36,52910.35,7,2375.12,3.035,Active,2022-02-06,,2024-12-30,EBBS,SG
LE001,SP001,C100953,AC100272,ACCOUNT,BONUS SAVER ACCOUNT(ONLINE),S,588,EUR,175884.4,198624.16,187254.28,38706.57,7,1502.87,3.699,Active,2022-01-03,,2024-12-30,EBBS,SG
LE001,SP001,C100519,AC100273,ACCOUNT,ONLINE SUSPENSE,C,773,JPY,297454.82,366792.72,332123.77,-49819.58,6,59.75,4.081,Active,2018-03-23,,2024-12-30,EBBS,SG
LE001,SP001,C100112,AC100274,ACCOUNT,FC CALL DEPOSITS,DEPOSIT,936,INR,473427.73,405129.94,439278.83,60597.2,3,1022.5,4.495,Active,2018-09-21,,2024-12-30,EBBS,SG
LE001,SP001,C100027,AC100275,ACCOUNT,CASH IN HAND,C,979,SGD,510494.09,530926.73,520710.41,-51468.58,4,2205.34,0.266,Active,2019-11-25,,2024-12-30,EBBS,SG
LE001,SP001,C100644,AC100276,ACCOUNT,BONUS SAVER,S,272,AED,81461.82,128060.81,104761.32,90667.2,3,814.86,2.867,Active,2023-08-22,,2024-12-30,EBBS,SG
LE001,SP001,C100019,AC100277,ACCOUNT,CASH-ATM,C,773,AUD,754902.96,812234.16,783568.56,-59273.12,4,1541.94,2.071,Active,2020-02-25,,2024-12-30,EBBS,SG
LE001,SP001,C100793,AC100278,ACCOUNT,OUTWARD RTGS,C,496,SGD,337515.15,335082.53,336298.84,1639.85,4,1016.99,0.699,Active,2022-02-18,,2024-12-30,EBBS,SG
LE001,SP001,C100678,AC100279,ACCOUNT,DEMAND DRAFT,C,170,USD,57102.92,142178.97,99640.95,-55412.87,4,2822.49,4.784,Active,2019-10-20,,2024-12-30,EBBS,SG
LE001,SP001,C100350,AC100280,ACCOUNT,ONEACCOUNT,C,137,EUR,282906.93,286374.15,284640.54,-36086.88,3,853.64,2.426,Active,2022-08-26,,2024-12-30,EBBS,SG
LE001,SP001,C100571,AC100281,ACCOUNT,CASH Collateral - SGD,C,651,INR,869380.84,936403.89,902892.36,-64979.06,2,2159.46,1.452,Active,2017-11-15,,2024-12-30,EBBS,SG
LE001,SP001,C100500,AC100282,ACCOUNT,DEBIT CARD ANNUAL FEE,C,606,EUR,675964.56,726648.35,701306.46,-78748.97,5,2352.12,4.669,Active,2022-09-17,,2024-12-30,EBBS,SG
LE001,SP001,C100294,AC100283,DEAL,FC CALL DEPOSITS,DEPOSIT,936,JPY,114035.86,127875.53,120955.7,83215.85,2,1949.45,4.094,Active,2016-10-03,,2024-12-30,EBBS,SG
LE001,SP001,C100149,AC100284,ACCOUNT,FLEXI TIME DEPOSIT,DEPOSIT,566,SGD,412443,438155.74,425299.37,28602.87,5,375.62,0.404,Active,2018-06-04,,2024-12-30,EBBS,SG
LE001,SP001,C100262,AC100285,ACCOUNT,BUSINESS OVERDRAFT,C,572,INR,190579.14,181861.43,186220.29,11265.4,5,239.05,2.698,Active,2017-12-21,,2024-12-30,EBBS,SG
LE001,SP001,C100278,AC100286,DEAL,BASIC BANKING ACCOUNT,C,830,AUD,899833.56,968906.26,934369.91,-64613.13,5,1879.42,0.263,Active,2023-04-01,,2024-12-30,EBBS,SG
LE001,SP001,C100653,AC100287,DEAL,FLEXI TIME DEPOSIT,DEPOSIT,566,JPY,113506.27,78979.22,96242.74,-45809.6,5,1163.64,1.658,Active,2018-02-20,,2024-12-30,EBBS,SG
LE001,SP001,C100789,AC100288,DEAL,FC FIXED DEPOSITS,DEPOSIT,614,JPY,399874.04,423474.15,411674.09,3797.76,5,1985.36,3.268,Active,2020-06-11,,2024-12-30,EBBS,SG
LE001,SP001,C100488,AC100289,DEAL,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,USD,473331.6,462865.91,468098.76,53648.9,7,5227.74,1.434,Active,2017-02-27,,2024-12-30,EBBS,SG
LE001,SP001,C100091,AC100290,DEAL,ESCROW FCY,C,420,AUD,42344.33,128313.23,85328.78,99625.77,4,1033.31,2.095,Active,2025-05-16,,2024-12-30,EBBS,SG
LE001,SP001,C100856,AC100291,ACCOUNT,PRIVATE BANK CASH ACCOUNT,C,680,AUD,76154.65,76359.3,76256.98,39658.47,4,466.93,4.684,Active,2022-07-14,,2024-12-30,EBBS,SG
LE001,SP001,C100897,AC100292,DEAL,FC FIXED DEPOSITS,DEPOSIT,614,EUR,88414.83,74426.82,81420.83,39518.59,4,1180.1,3.018,Active,2022-01-08,,2024-12-30,EBBS,SG
LE001,SP001,C100291,AC100293,ACCOUNT,INTEREST RECEIVED,I,842,AUD,239842.3,156854.52,198348.41,-107240.14,8,1565.67,4.257,Active,2023-08-14,,2024-12-30,EBBS,SG
LE001,SP001,C100828,AC100294,DEAL,CASH-ATM,C,773,SGD,108080.15,65509.83,86794.99,8760.57,8,6470.52,2.3,Active,2023-09-10,,2024-12-30,EBBS,SG
LE001,SP001,C100014,AC100295,ACCOUNT,PRIVATE BANK CASH ACCOUNT,C,680,EUR,195123.53,221862.46,208492.99,-51850.88,2,1987.63,3.375,Active,2018-12-05,,2024-12-30,EBBS,SG
LE001,SP001,C100876,AC100296,ACCOUNT,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,EUR,590326.69,636249.41,613288.05,-62285.87,1,609.87,1.646,Active,2024-09-16,,2024-12-30,EBBS,SG
LE001,SP001,C100189,AC100297,DEAL,DEBIT CARD ANNUAL FEE,C,606,AUD,83831.94,20906.69,52369.32,-10850.85,3,116.97,0.044,Active,2020-10-08,,2024-12-30,EBBS,SG
LE001,SP001,C100771,AC100298,ACCOUNT,CASH-ATM,C,773,EUR,351047,322808.3,336927.65,51069.16,6,4676.89,3.617,Active,2018-06-13,,2024-12-30,EBBS,SG
LE001,SP001,C100368,AC100299,DEAL,FLEXI TIME DEPOSIT,DEPOSIT,566,JPY,606091.24,594029.69,600060.46,27443.94,3,4938.4,1.541,Active,2020-02-22,,2024-12-30,EBBS,SG
LE001,SP001,C100945,AC100300,ACCOUNT,ONLINE SUSPENSE,C,773,SGD,373395.89,333092.51,353244.2,-23642.57,4,2068.86,4.581,Active,2018-11-20,,2024-12-30,EBBS,SG
LE001,SP001,C100226,AC100301,DEAL,BONUS SAVER,S,272,AUD,1248317.24,1192718.89,1220518.06,73208.86,1,2493.72,2.28,Dormant,2021-08-03,10-09-2024,2024-12-30,EBBS,SG
LE001,SP001,C100718,AC100302,ACCOUNT,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,INR,312254.56,400185.58,356220.07,18605.27,8,1278.32,1.245,Active,2015-12-27,,2024-12-30,EBBS,SG
LE001,SP001,C100806,AC100303,DEAL,DEMAND DRAFT,C,170,EUR,126166.13,91256.35,108711.24,-13785.11,4,2381.39,3.522,Active,2019-06-15,,2024-12-30,EBBS,SG
LE001,SP001,C100114,AC100304,DEAL,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,EUR,680031.58,655436.46,667734.02,-93827.64,3,1739.42,2.688,Active,2016-03-13,,2024-12-30,EBBS,SG
LE001,SP001,C100532,AC100305,ACCOUNT,BASIC BANKING ACCOUNT,C,830,SGD,41897.87,-68380.43,-13241.28,44853.31,1,3049.75,2.92,Active,2020-01-21,,2024-12-30,EBBS,SG
LE001,SP001,C100456,AC100306,DEAL,CURRENT ACCOUNT NON INTEREST BEARING,C,885,EUR,460608.8,403724.52,432166.66,-10074.58,7,486.96,2.083,Active,2019-07-07,,2024-12-30,EBBS,SG
LE001,SP001,C100473,AC100307,ACCOUNT,OUTWARD RTGS,C,496,JPY,233530.65,304053.61,268792.13,20488.14,8,1222.18,1.28,Active,2023-05-03,,2024-12-30,EBBS,SG
LE001,SP001,C100592,AC100308,DEAL,FLEXI TIME DEPOSIT,DEPOSIT,566,USD,513651.04,529180.6,521415.82,93231.25,4,2719.86,3.505,Active,2025-02-07,,2024-12-30,EBBS,SG
LE001,SP001,C100957,AC100309,DEAL,DEBIT CARD ANNUAL FEE,C,606,USD,235853.21,196615.11,216234.16,-18525.4,3,2311.13,2.05,Active,2017-03-11,,2024-12-30,EBBS,SG
LE001,SP001,C100656,AC100310,ACCOUNT,CASHIER'S ORDER,C,185,JPY,163102.47,239066.67,201084.57,25539.6,7,2561.16,4.349,Active,2021-07-26,,2024-12-30,EBBS,SG
LE001,SP001,C100082,AC100311,DEAL,INTEREST RECEIVED,I,842,AED,438891.29,391473.89,415182.59,23160.31,6,2234.28,0.901,Active,2019-11-06,,2024-12-30,EBBS,SG
LE001,SP001,C100130,AC100312,DEAL,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,INR,179769.73,251506.48,215638.11,-23003.81,3,367.22,0.123,Active,2018-03-24,,2024-12-30,EBBS,SG
LE001,SP001,C100736,AC100313,ACCOUNT,ESCROW FCY,C,420,INR,15214.9,18560.69,16887.79,-61767.19,9,2829.33,1.156,Active,2024-01-15,,2024-12-30,EBBS,SG
LE001,SP001,C100282,AC100314,DEAL,OUTWARD RTGS,C,496,AED,664559.51,623996.65,644278.08,18430.04,3,1131.45,4.049,Active,2017-03-10,,2024-12-30,EBBS,SG
LE001,SP001,C100958,AC100315,DEAL,CASH Collateral - SGD,C,651,AED,685918.82,656040.39,670979.6,-90601.95,2,1781.07,0.513,Active,2019-01-28,,2024-12-30,EBBS,SG
LE001,SP001,C100688,AC100316,DEAL,CASH Collateral - SGD,C,651,JPY,448828,515274.67,482051.33,19340.43,10,2681.96,2.2,Active,2017-04-27,,2024-12-30,EBBS,SG
LE001,SP001,C100884,AC100317,DEAL,BONUS SAVER,S,272,AUD,481456.65,489414.6,485435.62,-10324.05,8,1620.96,4.081,Active,2022-03-15,,2024-12-30,EBBS,SG
LE001,SP001,C100591,AC100318,ACCOUNT,CASH Collateral - SGD,C,651,AUD,981662.97,956375.63,969019.3,-52945.38,7,3463.33,4.929,Active,2021-02-21,,2024-12-30,EBBS,SG
LE001,SP001,C100307,AC100319,ACCOUNT,FLEXI TIME DEPOSIT,DEPOSIT,566,SGD,692349.81,776600.52,734475.17,28144.04,4,1259.63,3.397,Active,2025-04-02,,2024-12-30,EBBS,SG
LE001,SP001,C100995,AC100320,ACCOUNT,INTEREST RECEIVED,I,842,INR,409231.6,475774.96,442503.28,42325.9,7,1499.53,2.627,Active,2021-03-14,,2024-12-30,EBBS,SG
LE001,SP001,C100152,AC100321,ACCOUNT,CHEQUE AND SAVE ACCOUNT,C,465,INR,260444.17,298707.99,279576.08,-86953.28,1,2725.81,2.694,Active,2023-04-02,,2024-12-30,EBBS,SG
LE001,SP001,C100307,AC100322,DEAL,PRIVATE BANK CASH ACCOUNT,C,680,AED,122974.16,115523.9,119249.03,46578.56,7,1022.53,2.816,Active,2019-07-13,,2024-12-30,EBBS,SG
LE001,SP001,C100542,AC100323,DEAL,CHEQUE AND SAVE ACCOUNT,C,465,USD,315461.57,319200.38,317330.97,59624.83,2,259.77,1.025,Active,2020-09-25,,2024-12-30,EBBS,SG
LE001,SP001,C100867,AC100324,ACCOUNT,BAD DEBT P&L,C,349,AED,117656.23,80327.31,98991.77,-8838.71,2,2597.24,1.35,Active,2019-01-07,,2024-12-30,EBBS,SG
LE001,SP001,C100040,AC100325,DEAL,BUSINESS OVERDRAFT,C,572,JPY,480885.31,457744.53,469314.92,-30634.73,3,2603.79,1.052,Active,2022-05-19,,2024-12-30,EBBS,SG
LE001,SP001,C100979,AC100326,DEAL,BUSINESS OVERDRAFT,C,572,SGD,747701.92,690773.55,719237.74,-18970.22,3,1164.13,0.595,Dormant,2020-05-29,18-04-2023,2024-12-30,EBBS,SG
LE001,SP001,C100248,AC100327,DEAL,CHEQUE AND SAVE ACCOUNT,C,465,EUR,567239.84,559734.63,563487.23,67601.42,3,1064.37,1.615,Active,2020-07-20,,2024-12-30,EBBS,SG
LE001,SP001,C100546,AC100328,ACCOUNT,CASH IN TRANSIT,C,105,USD,370551.57,409619.68,390085.62,-42332.31,3,450.69,2.569,Active,2024-09-03,,2024-12-30,EBBS,SG
LE001,SP001,C100822,AC100329,ACCOUNT,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,AUD,274344.22,158246.4,216295.31,27092.1,9,3782.32,1.86,Active,2019-06-21,,2024-12-30,EBBS,SG
LE001,SP001,C100884,AC100330,DEAL,OUTWARD RTGS,C,496,AED,881078.6,877341.39,879209.99,-166237.79,7,2437.85,1.311,Active,2019-04-14,,2024-12-30,EBBS,SG
LE001,SP001,C100737,AC100331,ACCOUNT,CASH IN TRANSIT,C,105,AUD,304780.14,242024.75,273402.45,-17559.81,5,5869.35,1.656,Active,2016-06-07,,2024-12-30,EBBS,SG
LE001,SP001,C100251,AC100332,ACCOUNT,ESCROW FCY,C,420,USD,316610.24,331152.88,323881.56,-45432.51,6,930.1,3.819,Active,2017-08-31,,2024-12-30,EBBS,SG
LE001,SP001,C100657,AC100333,ACCOUNT,CURRENT ACCOUNT NON INTEREST BEARING,C,885,SGD,687183.66,661523.84,674353.75,-35895.94,6,38.95,3.977,Active,2017-09-13,,2024-12-30,EBBS,SG
LE001,SP001,C100559,AC100334,ACCOUNT,BONUS SAVER ACCOUNT(ONLINE),S,588,EUR,55740.84,82686.8,69213.82,14809.24,5,1250.43,0.179,Active,2016-08-09,,2024-12-30,EBBS,SG
LE001,SP001,C100684,AC100335,DEAL,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,JPY,531651.93,530285.33,530968.63,-32809.8,6,965.79,0.696,Active,2025-01-06,,2024-12-30,EBBS,SG
LE001,SP001,C100724,AC100336,DEAL,FC FIXED DEPOSITS,DEPOSIT,614,EUR,10499.14,79916.03,45207.58,-19251.09,1,1265.98,2.285,Active,2018-08-17,,2024-12-30,EBBS,SG
LE001,SP001,C100682,AC100337,ACCOUNT,ONEACCOUNT,C,137,AED,256502.86,149974.54,203238.7,38410.36,3,930.79,0.043,Active,2025-08-24,,2024-12-30,EBBS,SG
LE001,SP001,C100017,AC100338,ACCOUNT,ESCROW FCY,C,420,AED,633645.18,719880.01,676762.59,-14372.38,2,1074.66,2.516,Active,2020-12-13,,2024-12-30,EBBS,SG
LE001,SP001,C100825,AC100339,DEAL,BASIC BANKING ACCOUNT,C,830,EUR,299671.47,254996.81,277334.14,-40729.74,6,592.52,0.753,Active,2019-11-16,,2024-12-30,EBBS,SG
LE001,SP001,C100258,AC100340,ACCOUNT,CASH IN HAND,C,979,AED,474203.1,566633.54,520418.32,-8778.2,1,1837.31,1.872,Active,2019-06-11,,2024-12-30,EBBS,SG
LE001,SP001,C100249,AC100341,DEAL,CASH IN TRANSIT,C,105,SGD,239227.02,304020.61,271623.82,-35941.62,3,1990.01,4.958,Active,2025-06-04,,2024-12-30,EBBS,SG
LE001,SP001,C100095,AC100342,ACCOUNT,CHEQUE AND SAVE ACCOUNT,C,465,EUR,153508.38,164244.04,158876.21,78905.9,8,2470.9,2.385,Active,2017-11-24,,2024-12-30,EBBS,SG
LE001,SP001,C100175,AC100343,DEAL,DEBIT CARD ANNUAL FEE,C,606,SGD,596503.46,648422.34,622462.9,-54415.97,3,2058.74,3.924,Active,2016-02-27,,2024-12-30,EBBS,SG
LE001,SP001,C100997,AC100344,DEAL,DEMAND DRAFT,C,170,AUD,12626.46,-45108.28,-16240.91,-54770.05,8,1096.78,1.065,Active,2019-06-04,,2024-12-30,EBBS,SG
LE001,SP001,C100486,AC100345,ACCOUNT,FLEXI TIME DEPOSIT,DEPOSIT,566,SGD,179566.61,266934.77,223250.69,46609.58,6,26.89,4.629,Active,2019-06-17,,2024-12-30,EBBS,SG
LE001,SP001,C100673,AC100346,DEAL,BONUS SAVER ACCOUNT(ONLINE),S,588,AED,134442.8,40203.48,87323.14,11465.71,5,3925.34,4.808,Active,2017-05-05,,2024-12-30,EBBS,SG
LE001,SP001,C100840,AC100347,ACCOUNT,BAD DEBT P&L,C,349,AUD,249137.38,198704.18,223920.78,-13865.8,9,1930.32,2.824,Active,2016-04-02,,2024-12-30,EBBS,SG
LE001,SP001,C100398,AC100348,ACCOUNT,CHEQUE AND SAVE ACCOUNT,C,465,INR,386686.49,412004.84,399345.67,8860.94,4,1324.11,4.943,Active,2020-02-29,,2024-12-30,EBBS,SG
LE001,SP001,C100763,AC100349,ACCOUNT,FLEXI TIME DEPOSIT,DEPOSIT,566,JPY,806557.62,836663.54,821610.58,3601.84,3,75.58,1.168,Active,2018-12-29,,2024-12-30,EBBS,SG
LE001,SP001,C100787,AC100350,ACCOUNT,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,AED,333670.57,325907.62,329789.09,-95390.38,1,1220.77,3.174,Active,2020-09-22,,2024-12-30,EBBS,SG
LE001,SP001,C100502,AC100351,DEAL,CASHIER'S ORDER,C,185,JPY,34557.79,128942.17,81749.98,27827.66,6,2170.96,0.937,Active,2021-07-08,,2024-12-30,EBBS,SG
LE001,SP001,C100087,AC100352,ACCOUNT,PRIVATE BANK CASH ACCOUNT,C,680,SGD,661425.37,635494.97,648460.17,-53903.11,4,773.34,0.377,Active,2021-07-08,,2024-12-30,EBBS,SG
LE001,SP001,C100728,AC100353,DEAL,OUTWARD RTGS,C,496,USD,680104.7,656946.63,668525.67,-20571.33,6,2807.8,1.81,Active,2022-04-28,,2024-12-30,EBBS,SG
LE001,SP001,C100455,AC100354,ACCOUNT,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,AED,189267.26,163575.33,176421.29,-57366.1,6,124.84,0.671,Active,2020-09-29,,2024-12-30,EBBS,SG
LE001,SP001,C100570,AC100355,ACCOUNT,BASIC BANKING ACCOUNT,C,830,AED,444086.47,451935.12,448010.79,-29326.56,7,948.43,1.776,Active,2019-01-27,,2024-12-30,EBBS,SG
LE001,SP001,C100803,AC100356,ACCOUNT,CHEQUE AND SAVE ACCOUNT,C,465,USD,84580.52,45392.84,64986.68,86746.83,3,1213.54,2.075,Active,2017-08-26,,2024-12-30,EBBS,SG
LE001,SP001,C100922,AC100357,DEAL,FC CALL DEPOSITS,DEPOSIT,936,SGD,326981.3,310338.28,318659.79,-4669.34,6,558.66,1.91,Active,2022-05-27,,2024-12-30,EBBS,SG
LE001,SP001,C100274,AC100358,ACCOUNT,BONUS SAVER,S,272,AUD,341419.15,328622.62,335020.89,68520.48,7,3358.92,2.179,Active,2020-05-07,,2024-12-30,EBBS,SG
LE001,SP001,C100801,AC100359,DEAL,CASHIER'S ORDER,C,185,AUD,260751.04,323491.64,292121.34,-11606.47,6,2829.23,3.607,Active,2018-11-12,,2024-12-30,EBBS,SG
LE001,SP001,C100200,AC100360,ACCOUNT,BASIC BANKING ACCOUNT,C,830,USD,527191.69,565177.3,546184.49,-4722.94,9,1339.22,0.044,Active,2016-05-04,,2024-12-30,EBBS,SG
LE001,SP001,C100635,AC100361,ACCOUNT,PRIVATE BANK CASH ACCOUNT,C,680,JPY,859792.36,913322.89,886557.62,-36480.12,5,1222.83,1.68,Active,2016-02-21,,2024-12-30,EBBS,SG
LE001,SP001,C100666,AC100362,DEAL,CASH IN TRANSIT,C,105,EUR,264713.54,250556.6,257635.07,-15042.99,4,1918.95,4.737,Active,2022-04-04,,2024-12-30,EBBS,SG
LE001,SP001,C100181,AC100363,ACCOUNT,CASH-ATM,C,773,SGD,253067.62,270285.41,261676.51,-18683.1,4,514.54,3.478,Active,2019-04-28,,2024-12-30,EBBS,SG
LE001,SP001,C100800,AC100364,DEAL,CASH-ATM,C,773,USD,563742.44,629657.56,596700,3634.03,2,322.99,4.084,Active,2024-07-02,,2024-12-30,EBBS,SG
LE001,SP001,C100954,AC100365,DEAL,FC CALL DEPOSITS,DEPOSIT,936,SGD,238731.27,213538.93,226135.1,17219.21,6,351.26,3.84,Active,2017-08-16,,2024-12-30,EBBS,SG
LE001,SP001,C100472,AC100366,DEAL,CURRENT ACCOUNT NON INTEREST BEARING,C,885,INR,160362.28,130221.25,145291.77,21613.15,4,1440.09,3.467,Active,2016-11-08,,2024-12-30,EBBS,SG
LE001,SP001,C100814,AC100367,ACCOUNT,ONEACCOUNT,C,137,AUD,594184.41,563683.26,578933.83,33867.98,3,1050.07,3.17,Active,2018-05-24,,2024-12-30,EBBS,SG
LE001,SP001,C100157,AC100368,ACCOUNT,PRIVATE BANK CASH ACCOUNT,C,680,AED,469252.81,350740.19,409996.5,12608.37,4,1872.14,2.251,Active,2019-04-02,,2024-12-30,EBBS,SG
LE001,SP001,C100410,AC100369,ACCOUNT,ESCROW FCY,C,420,INR,261745.07,174153.63,217949.35,-19496.19,3,816.11,4.842,Active,2016-09-01,,2024-12-30,EBBS,SG
LE001,SP001,C100549,AC100370,DEAL,BASIC BANKING ACCOUNT,C,830,SGD,326852.77,365654.17,346253.47,-50110.85,7,1004.87,3.327,Active,2018-11-28,,2024-12-30,EBBS,SG
LE001,SP001,C100045,AC100371,ACCOUNT,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,INR,112079.65,178608.4,145344.02,-59839.43,6,2287.4,2.158,Active,2022-11-17,,2024-12-30,EBBS,SG
LE001,SP001,C100227,AC100372,DEAL,CURRENT ACCOUNT NON INTEREST BEARING,C,885,JPY,621116.62,632304.04,626710.33,-14013.46,6,3151.97,2.321,Active,2018-01-13,,2024-12-30,EBBS,SG
LE001,SP001,C100512,AC100373,DEAL,CASHIER'S ORDER,C,185,JPY,274070.21,295342.45,284706.33,11114.49,3,3057.73,0.532,Active,2024-10-25,,2024-12-30,EBBS,SG
LE001,SP001,C100118,AC100374,DEAL,CASHIER'S ORDER,C,185,USD,180926.55,147076.79,164001.67,-38632.97,5,2160.38,2.282,Active,2020-05-12,,2024-12-30,EBBS,SG
LE001,SP001,C100356,AC100375,ACCOUNT,BASIC BANKING ACCOUNT,C,830,SGD,673397.47,614495.43,643946.45,83361.21,6,3546.48,3.487,Active,2022-05-31,,2024-12-30,EBBS,SG
LE001,SP001,C100045,AC100376,DEAL,FC FIXED DEPOSITS,DEPOSIT,614,SGD,447452.05,381638.55,414545.3,-40410.92,2,1919.86,0.556,Active,2017-06-22,,2024-12-30,EBBS,SG
LE001,SP001,C100249,AC100377,DEAL,ESCROW FCY,C,420,USD,138740.39,201221.34,169980.86,38967.45,2,421.96,2.804,Active,2023-03-07,,2024-12-30,EBBS,SG
LE001,SP001,C100816,AC100378,ACCOUNT,INTEREST RECEIVED,I,842,AUD,125753.01,109667.7,117710.35,3793.87,6,45.39,3.206,Active,2025-06-14,,2024-12-30,EBBS,SG
LE001,SP001,C100755,AC100379,DEAL,CURRENT ACCOUNT NON INTEREST BEARING,C,885,JPY,273884.19,320779.97,297332.08,624.97,1,6236.81,0.032,Active,2022-08-28,,2024-12-30,EBBS,SG
LE001,SP001,C100770,AC100380,DEAL,FC CALL DEPOSITS,DEPOSIT,936,INR,467439.7,520376.13,493907.92,-8640.09,7,2043.84,4.361,Active,2022-02-14,,2024-12-30,EBBS,SG
LE001,SP001,C100201,AC100381,ACCOUNT,BASIC BANKING ACCOUNT,C,830,SGD,347047.94,354452.41,350750.17,-44053.42,3,924.44,4.315,Active,2018-08-12,,2024-12-30,EBBS,SG
LE001,SP001,C100320,AC100382,ACCOUNT,INWARD COLLECTION,C,268,EUR,161845.75,220483.59,191164.67,33270.84,2,4382.43,0.58,Active,2020-08-23,,2024-12-30,EBBS,SG
LE001,SP001,C100632,AC100383,DEAL,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,EUR,104075.78,118432.45,111254.11,76757.44,2,813.91,2.955,Active,2022-04-08,,2024-12-30,EBBS,SG
LE001,SP001,C100120,AC100384,DEAL,CASH IN TRANSIT,C,105,AUD,166509.64,234281.78,200395.71,58509.94,5,768.59,1.873,Active,2021-06-03,,2024-12-30,EBBS,SG
LE001,SP001,C100428,AC100385,DEAL,FC CALL DEPOSITS,DEPOSIT,936,JPY,424597.29,499768.28,462182.79,-16506,2,76.67,0.937,Active,2018-01-01,,2024-12-30,EBBS,SG
LE001,SP001,C100941,AC100386,DEAL,ESCROW FCY,C,420,JPY,187395.07,201132.17,194263.62,53447.98,8,682.38,1.451,Active,2016-05-03,,2024-12-30,EBBS,SG
LE001,SP001,C100461,AC100387,DEAL,CASHIER'S ORDER,C,185,JPY,335421.15,288524.87,311973.01,10831.25,8,1551.51,0.691,Active,2019-06-25,,2024-12-30,EBBS,SG
LE001,SP001,C100517,AC100388,ACCOUNT,CURRENT ACCOUNT - MANAGED RATE,C,767,JPY,16180.42,-70725.16,-27272.37,52262.55,3,1199.54,3.554,Active,2023-11-26,,2024-12-30,EBBS,SG
LE001,SP001,C100084,AC100389,DEAL,PRIVATE BANK CASH ACCOUNT,C,680,USD,1221874.53,1189764.8,1205819.67,-42665.17,1,670.57,0.173,Active,2022-07-17,,2024-12-30,EBBS,SG
LE001,SP001,C100172,AC100390,ACCOUNT,FC CALL DEPOSITS,DEPOSIT,936,EUR,672196.35,786116.45,729156.4,32868.25,4,2040.82,2.559,Active,2022-10-10,,2024-12-30,EBBS,SG
LE001,SP001,C100793,AC100391,ACCOUNT,ESCROW FCY,C,420,INR,565508.65,488222.16,526865.41,79491.95,6,1648.14,3.598,Active,2021-01-04,,2024-12-30,EBBS,SG
LE001,SP001,C100104,AC100392,DEAL,CASH IN TRANSIT,C,105,JPY,50327.89,42549.61,46438.75,38309.8,7,2520.83,1.321,Active,2024-10-20,,2024-12-30,EBBS,SG
LE001,SP001,C100449,AC100393,DEAL,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,AUD,287210.04,238269.33,262739.68,-4402.22,3,1176.5,4.055,Active,2021-11-05,,2024-12-30,EBBS,SG
LE001,SP001,C100881,AC100394,ACCOUNT,BONUS SAVER ACCOUNT(ONLINE),S,588,INR,625982.96,591683.06,608833.01,-46389.21,6,21.25,1.041,Active,2025-02-10,,2024-12-30,EBBS,SG
LE001,SP001,C100583,AC100395,ACCOUNT,ESCROW FCY,C,420,EUR,360192.55,366745.81,363469.18,-3872.17,4,1890.59,2.698,Active,2017-11-19,,2024-12-30,EBBS,SG
LE001,SP001,C100299,AC100396,ACCOUNT,FC CALL DEPOSITS,DEPOSIT,936,INR,247099.86,229164.67,238132.27,-42019.58,5,1852.88,2.577,Active,2016-08-21,,2024-12-30,EBBS,SG
